PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Short_Path,High_Degree_Path
DNA Repair,Sensing of DNA Double Strand Breaks,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75172"",""Formation of RAD50:MRE11 complex"")",Yes,16,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5682863"",""RNF168 binds DNA DSBs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655483"",""USP1 autocleavage"")"
DNA Repair,Processing of DNA double-strand break ends,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685953"",""SIRT6 deacetylates RBBP8"")",Yes,17,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5682858"",""RNF8 and RNF168 ubiquitinate H2AFX"")",
DNA Repair,DNA Damage Recognition in GG-NER,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691004"",""XPC binds RAD23 and CETN2"")",Yes,18,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683077"",""RNF8 and RNF168 ubiquitinate KDM4A,B"")",
DNA Repair,Recognition and association of DNA glycosylase with site containing an affected purine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629195"",""NEIL3 recognizes and binds to 5-guanidinohydantoin (Gh) in telomeric DNA"")",Yes,19,1,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693566"",""TP53BP1 associates with H4K20Me2 at DNA DSBs"")",
DNA Repair,Sensing of DNA Double Strand Breaks,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684008"",""NBN binds KPNA2"")",Yes,20,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683425"",""ATM phosphorylates TP53BP1 at DNA DSBs"")",
DNA Repair,MGMT-mediated DNA damage reversal,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657651"",""MGMT binds alkylated DNA containing 6-O-methylguanine"")",Yes,21,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683384"",""UIMC1 and FAM175A bind DNA DSBs"")",
DNA Repair,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683930"",""WICH phosphorylates H2AFX on Y142"")",Yes,22,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683385"",""Formation of BRCA1-A complex at DNA DSBs"")",
DNA Repair,Fanconi Anemia Pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785594"",""FANCD2 binds FANCI"")",Yes,23,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693551"",""Phosphorylation of BRCA1-A complex at multiple sites by ATM"")",
DNA Repair,Homologous DNA Pairing and Strand Exchange,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685319"",""CX3 complex formation"")",Yes,24,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683801"",""CHEK2 phosphorylates BRCA1"")",
DNA Repair,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629918"",""NEIL1 translocates to the nucleus"")",Yes,25,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686685"",""RIF1 and PAX1IP bind TP53BP1 at DNA DSBs"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693599"",""Association of Ku heterodimer with ends of DNA double-strand break"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686578"",""Activated ATM phosphorylates ABL1"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686587"",""ABL1 phosphorylates RAD52"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693580"",""Association of RAD52 with the RPA complex at resected DNA DSBs"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693564"",""Association of RAD51 with RAD52:DNA double-strand break ends"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686642"",""RAD52 promotes single strand annealing at resected DNA DSBs"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686657"",""ERCC1:XPF cleaves flaps generated by SSA"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788385"",""The complex of ATR and ATRIP is recruited to ICL-DNA"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788392"",""ATR phosphorylates RPA2, FANCI, FANCD2 and FANCM at ICL-DNA"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785361"",""Monoubiquitination of FANCD2:FANCI"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786171"",""FANCD2 deubiquitination by USP1:WDR48"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655193"",""KIAA0101 double monoubiquitination"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653838"",""POLD,POLE binds deISGylated PCNA after TLS"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653840"",""POLD,POLE complete replication of damaged DNA after TLS"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629154"",""NEIL1 recognizes and binds thymine glycol"")",
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629149"",""NEIL1 cleaves thymine glycol from damaged DNA"")",
